date,name,event,location,location_link,organizer,status,reg_type,entry_fee,players,tags
10/27/2024 6:00 PM CEST,Shimmering Skies,https://melee.gg/Tournament/View/152326,"1190 North Main StreetLillington, NC 27546US",https://www.google.com/maps/dir/?api=1&destination=1190%20North%20Main%20Street%2C%20Lillington%2C%20NC%2027546,Powergamers Inc,Registration,Open Registration,,9,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/154174,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Fun-N-Games,Registration,Invite Only,,13,"['Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/154318,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Tower of Games - Newport News,Registration,Open Registration,,11,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Store Championship Shimmering Skies Edition,https://melee.gg/Tournament/View/154346,"8 Waltham StreetMaynard, MA 01754US",https://www.google.com/maps/dir/?api=1&destination=8%20Waltham%20Street%2C%20Maynard%2C%20MA%2001754,Excelsior Games,Registration,Open Registration,,1,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/154750,"221 Saint James AveSuite 15aGoose Creek, SC 29445US",https://www.google.com/maps/dir/?api=1&destination=221%20Saint%20James%20Ave%2C%20Goose%20Creek%2C%20SC%2029445,Grandline Games,Registration,Open Registration,,8,"['Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Big Boy Gaming Shimmering Skies Store Championship,https://melee.gg/Tournament/View/155036,"135 North Third StreetSmithfield, NC 27577US",https://www.google.com/maps/dir/?api=1&destination=135%20North%20Third%20Street%2C%20Smithfield%2C%20NC%2027577,Big Boy Gaming,Registration,Open Registration,,6,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/155430,"828 S. Main St.West Bend, WI 53095US",https://www.google.com/maps/dir/?api=1&destination=828%20S.%20Main%20St.%2C%20West%20Bend%2C%20WI%2053095,Hobby Knights,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Shimmering Skies Champs at Guildpact Games,https://melee.gg/Tournament/View/156026,"1308 Hamilton StStoughton , Wisconsin 53589US",https://www.google.com/maps/dir/?api=1&destination=1308%20Hamilton%20St%20%2C%20Stoughton%20%2C%20Wisconsin%2053589,Guildpact Games,Registration,Open Registration,,10,"['Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,GeekMe Shimmering Skies Championship,https://melee.gg/Tournament/View/156047,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,GeekMe,Registration,Open Registration,,11,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Lorcana Constructed Sundays @ Panterland,https://melee.gg/Tournament/View/156753,"Rondplein 19Mol, Antwerpen 2400BE",https://www.google.com/maps/dir/?api=1&destination=Rondplein%2019%2C%20Mol%2C%20Antwerpen%202400,Panterland,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
10/27/2024 6:00 PM CEST,Fun Sunday Lorcana,https://melee.gg/Tournament/View/156929,"17 Boul. Montcalm NordCandiac, Quebec J5R 3L4CA",https://www.google.com/maps/dir/?api=1&destination=17%20Boul.%20Montcalm%20Nord%2C%20Candiac%2C%20Quebec%20J5R%203L4,Collect-Edition,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Disney Lorcana - Shimmering Skies Championship,https://melee.gg/Tournament/View/159023,"637 Rose StWilliamsport, PA 17701US",https://www.google.com/maps/dir/?api=1&destination=637%20Rose%20St%2C%20Williamsport%2C%20PA%2017701,"The White Knight's Game Room, Inc.",Registration,Invite Only,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Shimmering Skies Store Championship,https://melee.gg/Tournament/View/160097,"1165 S Main StreetChelsea, Michigan 48118US",https://www.google.com/maps/dir/?api=1&destination=1165%20S%20Main%20Street%2C%20Chelsea%2C%20Michigan%2048118,Secret Crisis Comics,Registration,Invite Only,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Shimmering Skies Set Championship,https://melee.gg/Tournament/View/160680,"121 E Market StAkron, OH 44308US",https://www.google.com/maps/dir/?api=1&destination=121%20E%20Market%20St%2C%20Akron%2C%20OH%2044308,Full Grip Games.com,Registration,Open Registration,,1,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Seattle - SUN 10 AM Sealed (Shimmering Skies),https://melee.gg/Tournament/View/160899,"705 Pike StreetSeattle, WA 98101US",https://www.google.com/maps/dir/?api=1&destination=705%20Pike%20Street%2C%20Seattle%2C%20WA%2098101,PPG Event Management,Registration,Open Registration,$46.00 + $4.40,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Lorcana Casual League Week 36,https://melee.gg/Tournament/View/161409,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Red Raccoon Games,Registration,Invite Only,,0,['Disney Lorcana']
10/27/2024 6:00 PM CEST,Spooky Games Shimmering Skies Championship,https://melee.gg/Tournament/View/162061,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Spooky Games,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Untouchables Sports Cards & Gaming - Milton - Shimmering Skies Championships,https://melee.gg/Tournament/View/162051,"100 Nipissing Rd Unit #9unit 9milton, ON L9T 5B2CA",https://www.google.com/maps/dir/?api=1&destination=100%20Nipissing%20Rd%20Unit%20%239%2C%20milton%2C%20ON%20L9T%205B2,Untouchables Sports Cards & Gaming - Milton,Registration,Open Registration,$20.00 CAD + $2.79,1,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Lorcana League Season 5 - Round 3 - Week 3,https://melee.gg/Tournament/View/162154,"16 Turntable JctFlemington, NJ 08822US",https://www.google.com/maps/dir/?api=1&destination=16%20Turntable%20Jct%2C%20Flemington%2C%20NJ%2008822,Comic Fusion,Registration,Open Registration,,0,['Disney Lorcana']
10/27/2024 6:00 PM CEST,Lorcana Store Championship,https://melee.gg/Tournament/View/162169,"233 Memorial AvenueWest Springfield Town, MA 01089US",https://www.google.com/maps/dir/?api=1&destination=233%20Memorial%20Avenue%2C%20West%20Springfield%20Town%2C%20MA%2001089,Five Star Games USA,Registration,Open Registration,,12,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Disney Lorcana Weekly at Gotham City Hobbies (Sunday),https://melee.gg/Tournament/View/162369,"70 Route 109West Babylon, New York 11704US",https://www.google.com/maps/dir/?api=1&destination=70%20Route%20109%2C%20West%20Babylon%2C%20New%20York%2011704,Gotham City Hobbies,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
10/27/2024 6:00 PM CEST,Gamers Guild Tempe Shimmering Skies Championship,https://melee.gg/Tournament/View/162826,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Gamers Guild AZ,Registration,Open Registration,,2,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 6:00 PM CEST,Disney Lorcana Shimmering Skies Championship,https://melee.gg/Tournament/View/165297,"4615 Washington AvenueRacine, WI 53405US",https://www.google.com/maps/dir/?api=1&destination=4615%20Washington%20Avenue%2C%20Racine%2C%20WI%2053405,The Sanctum Tabletop Gaming Emporium,Registration,Invite Only,,3,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 6:00 PM CEST,Disney Lorcana TCG: Shimmering Skies Weekly League - Week 11,https://melee.gg/Tournament/View/170021,"1044 E Main StBrownsburg, IN 46112US",https://www.google.com/maps/dir/?api=1&destination=1044%20E%20Main%20St%2C%20Brownsburg%2C%20IN%2046112,Valkyrie's Vault,Registration,Open Registration,,0,"['Disney Lorcana', 'Weekly Play']"
10/27/2024 5:30 PM CEST,ECA Lorcana Shimmering Skies Championship,https://melee.gg/Tournament/View/139338,"4651 Babcock ST NESTE 15Palm Bay, FL 32905-2808US",https://www.google.com/maps/dir/?api=1&destination=4651%20Babcock%20ST%20NE%2C%20Palm%20Bay%2C%20FL%2032905-2808,East Coast Anime,Registration,Open Registration,,27,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:30 PM CEST,Red Claw Gaming Shimmering Skies Store Championship,https://melee.gg/Tournament/View/144995,"13552 Fort Road NW13552 Fort Road NWEdmonton, AB T5A1C5CA",https://www.google.com/maps/dir/?api=1&destination=13552%20Fort%20Road%20NW%2C%20Edmonton%2C%20AB%20T5A1C5,Red Claw Gaming,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:30 PM CEST,Shimmering Skies Championship Coliseum of Comics Lakeland,https://melee.gg/Tournament/View/149862,"1517 Bartow RoadLakeland, FL 33801US",https://www.google.com/maps/dir/?api=1&destination=1517%20Bartow%20Road%2C%20Lakeland%2C%20FL%2033801,Coliseum of Comics Lakeland,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 5:30 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/152232,"1558 North State StreetGreenfield, IN 46140US",https://www.google.com/maps/dir/?api=1&destination=1558%20North%20State%20Street%2C%20Greenfield%2C%20IN%2046140,Hitherto Coffee & Gaming Parlour,Registration,Invite Only,,5,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:30 PM CEST,SydeQuest Games Shimmering Skies Championship,https://melee.gg/Tournament/View/157129,"131 Main StWadsworth, Ohio 44281US",https://www.google.com/maps/dir/?api=1&destination=131%20Main%20St%2C%20Wadsworth%2C%20Ohio%2044281,Sydequest Games,Registration,Open Registration,,3,"['Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:30 PM CEST,Sunday Lorcana,https://melee.gg/Tournament/View/168894,"5015 Wrightsville AveWilmington, NC 28403US",https://www.google.com/maps/dir/?api=1&destination=5015%20Wrightsville%20Ave%2C%20Wilmington%2C%20NC%2028403,Cape Fear Collectibles,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Shimmering Skies Set Championship,https://melee.gg/Tournament/View/137072,"27488 Schoolcraftlivonia, MI 48150US",https://www.google.com/maps/dir/?api=1&destination=27488%20Schoolcraft%2C%20livonia%2C%20MI%2048150,ALL THAT GAMES & ACCESSORIES,Registration,Open Registration,,24,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Shimmering Skies Store Championships,https://melee.gg/Tournament/View/143924,"3456 Yonge StToronto, ON M4N 2N4CA",https://www.google.com/maps/dir/?api=1&destination=3456%20Yonge%20St%2C%20Toronto%2C%20ON%20M4N%202N4,Hairy Tarantula,Registration,Invite Only,$30.00 + $3.04,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/143951,"655 NY-318Suite 30Waterloo, NY 13165US",https://www.google.com/maps/dir/?api=1&destination=655%20NY-318%2C%20Waterloo%2C%20NY%2013165,Mystify Games,Registration,Invite Only,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Shimmering Skies Store Championship @ KingsWay Collectibles,https://melee.gg/Tournament/View/144117,"3389 N State StBunnell, FL 32110US",https://www.google.com/maps/dir/?api=1&destination=3389%20N%20State%20St%2C%20Bunnell%2C%20FL%2032110,KingsWay Collectibles,Registration,Open Registration,$15.00 + $1.76,4,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Torneo mazos construidos,https://melee.gg/Tournament/View/144828,"Calle ilustración 3, Local comercial MetamorfoLocal comercial MetamorfoGetafe, Madrid 28902ES",https://www.google.com/maps/dir/?api=1&destination=Calle%20ilustraci%C3%B3n%203%2C%20Local%20comercial%20Metamorfo%2C%20Getafe%2C%20Madrid%2028902,Metamorfo (Santiago Palacios),Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
10/27/2024 5:00 PM CEST,Lorcana Set 5 Championship,https://melee.gg/Tournament/View/144841,"6073 myrtle aveRidgewood, New York 11385US",https://www.google.com/maps/dir/?api=1&destination=6073%20myrtle%20ave%2C%20Ridgewood%2C%20New%20York%2011385,GameDayToys&Games,Registration,Open Registration,,7,"['Core', 'Disney Lorcana', 'Set Championship']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship - Clockwork Games & Events,https://melee.gg/Tournament/View/144863,"903a Harvey RdACollege Station, TX 77840US",https://www.google.com/maps/dir/?api=1&destination=903a%20Harvey%20Rd%2C%20College%20Station%2C%20TX%2077840,Clockwork Games & Events,Registration,Invite Only,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Shimmering Skies  Championship,https://melee.gg/Tournament/View/145073,"214 E High StPottstown, Pennsylvania 19464US",https://www.google.com/maps/dir/?api=1&destination=214%20E%20High%20St%2C%20Pottstown%2C%20Pennsylvania%2019464,On The Draw,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Set Championship']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship - Dover,https://melee.gg/Tournament/View/145674,"547 South Red Haven LaneDover, DE 19901US",https://www.google.com/maps/dir/?api=1&destination=547%20South%20Red%20Haven%20Lane%2C%20Dover%2C%20DE%2019901,Born to Game,Registration,Open Registration,,16,"['Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,PBKW'S Shimmering Skies Championship,https://melee.gg/Tournament/View/146022,"21500 Catawba AveSuite ACornelius, NC 28031US",https://www.google.com/maps/dir/?api=1&destination=21500%20Catawba%20Ave%2C%20Cornelius%2C%20NC%2028031,Parker Banner Kent and Wayne,Registration,Invite Only,$25.00 + $2.61,10,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship at WoodForSheep Hobbies,https://melee.gg/Tournament/View/147553,"220 Royal Crest CourtUnit #3Markham, Ontario L3R 9Y2CA",https://www.google.com/maps/dir/?api=1&destination=220%20Royal%20Crest%20Court%2C%20Markham%2C%20Ontario%20L3R%209Y2,WoodForSheep Hobbies,Registration,Open Registration,,8,"['Free Form', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Counterspell Games Shimmering Skies Championship,https://melee.gg/Tournament/View/148937,"8102 Blanding Boulevard12Jacksonville, FL 32244US",https://www.google.com/maps/dir/?api=1&destination=8102%20Blanding%20Boulevard%2C%20Jacksonville%2C%20FL%2032244,Counterspell Games,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Cool Stuff Games South Orlando Lorcana Shimmering Skies Championship,https://melee.gg/Tournament/View/150210,"7671 South Orange Blossom TrailOrlando, FL 32809US",https://www.google.com/maps/dir/?api=1&destination=7671%20South%20Orange%20Blossom%20Trail%2C%20Orlando%2C%20FL%2032809,Cool Stuff Games - South Orlando,Registration,Invite Only,,9,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/152169,"36 Hamilton StreetSouthbridge, MA 01550US",https://www.google.com/maps/dir/?api=1&destination=36%20Hamilton%20Street%2C%20Southbridge%2C%20MA%2001550,Big Daddy Collectibles,Registration,Open Registration,,0,"['Disney Lorcana', 'Set Championship']"
10/27/2024 5:00 PM CEST,Tier Zer0 Gaming Shimmering Skies Set Championship,https://melee.gg/Tournament/View/153829,"207 South Berkeley BoulevardSuite BGoldsboro, NC 27534US",https://www.google.com/maps/dir/?api=1&destination=207%20South%20Berkeley%20Boulevard%2C%20Goldsboro%2C%20NC%2027534,Tier Zer0 Gaming,Registration,Open Registration,,6,"['Core', 'Disney Lorcana', 'Tabletop', 'Set Championship']"
10/27/2024 5:00 PM CEST,Lorcana Shimmering Skies Store Championship,https://melee.gg/Tournament/View/154306,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Gritty Goblin Games,Registration,Open Registration,,7,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/154810,",US",https://www.google.com/maps/dir/?api=1&destination=null%2C%20null%2C%20null%20null,TCG House Of Cards,Registration,Open Registration,,12,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Problemi negli Abissi – COOP – NekopoN Store,https://melee.gg/Tournament/View/160787,"Via Quartu 82Quartucciu, CA 09044IT",https://www.google.com/maps/dir/?api=1&destination=Via%20Quartu%2082%2C%20Quartucciu%2C%20CA%2009044,NekopoN c/o Komitomo,Registration,Open Registration,,0,"['Disney Lorcana', 'Weekly Play']"
10/27/2024 5:00 PM CEST,Seattle - SUN 9 AM Competitive Constructed,https://melee.gg/Tournament/View/160887,"705 Pike StreetSeattle, WA 98101US",https://www.google.com/maps/dir/?api=1&destination=705%20Pike%20Street%2C%20Seattle%2C%20WA%2098101,PPG Event Management,Registration,Open Registration,$40.00 + $3.89,0,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 5:00 PM CEST,Lorcana League Ch5 M3 W3,https://melee.gg/Tournament/View/162174,"766 BroadwaySuite 3Bayonne, NJ 07002US",https://www.google.com/maps/dir/?api=1&destination=766%20Broadway%2C%20Bayonne%2C%20NJ%2007002,Manifest Comics and Cards,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
10/27/2024 5:00 PM CEST,Disney Lorcana TCG - Sunday League - Chapter 5 - Session 3 - Week 3,https://melee.gg/Tournament/View/165227,"404 West Half Day RoadBuffalo Grove, IL 60089US",https://www.google.com/maps/dir/?api=1&destination=404%20West%20Half%20Day%20Road%2C%20Buffalo%20Grove%2C%20IL%2060089,Everything Games Buffalo Grove,Registration,Open Registration,$10.00 + $1.34,0,"['Free Form', 'Disney Lorcana', 'Tabletop']"
10/27/2024 4:30 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/146888,"9-230 Sandalwood Pky EBrampton, ON L6Z 1R3CA",https://www.google.com/maps/dir/?api=1&destination=9-230%20Sandalwood%20Pky%20E%2C%20Brampton%2C%20ON%20L6Z%201R3,Cardboard Memories Inc.,Registration,Open Registration,,8,"['Core', 'Disney Lorcana', 'Tabletop']"
10/27/2024 4:30 PM CEST,Standard 271024,https://melee.gg/Tournament/View/162998,"Viale Leonardo Da Vinci 283Rome, RM 00145IT",https://www.google.com/maps/dir/?api=1&destination=Viale%20Leonardo%20Da%20Vinci%20283%2C%20Rome%2C%20RM%2000145,il covo del nerd,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
10/27/2024 4:00 PM CEST,Shimmering Skies Championship,https://melee.gg/Tournament/View/133343,"R. Circular Poente do Parque Indústrial58 R/CÉvora, Évora 7005-328PT",https://www.google.com/maps/dir/?api=1&destination=R.%20Circular%20Poente%20do%20Parque%20Ind%C3%BAstrial%2C%20%C3%89vora%2C%20%C3%89vora%207005-328,Play To Win LGS,Registration,Open Registration,,5,"['Core', 'Disney Lorcana']"
